На пенсию в 35 лет | Бабайкин,475 ₽,84 отзыва,"Завтра доставит Ozon, продавец Концептуал",https://www.ozon.ru/product/na-pensiyu-v-35-let-babaykin-241233417/?asb=mcHnR6WIlCjM%252BD4gDPPsVXQ%252FWgcMFk02TVTG%252Bf%252FS%252F5g%253D&asb2=CPDXPRV7qG0lJ6UZVKa2MoeNyYPo2-yCi1Ndjvlp-SQJ5A39YbUV1RN_A4g48HJG
Самый сильный сигнал в техническом анализе. Расхождения и развороты трендов | Элдер Александр,429 ₽,51 отзыв,"Завтра доставит Ozon, продавец Альпина. Книги",https://www.ozon.ru/product/samyy-silnyy-signal-v-tehnicheskom-analize-rashozhdeniya-i-razvoroty-trendov-elder-aleksandr-252643186/?asb=IZMEPkzQrL2T38ZcAU77fiaoPtX8P8h5HAXzBv38P24wjfVtFYfIGoncPUucqsjt&asb2=V6ZUx4Qg508VWqiqcW3JIBrcGDmlSnNg7jnGKkNTCmyQMR-XytaAIcnAxzluR9fx8-tEtp14VIvuYav_ytxToTdx_I1vVE8fsmxdLPbSq3zXwy8bYTzlgnWBnuvKx-YGHDslSI0HhEz-kKlxDDtRYw
Иррациональный оптимизм. Как безрассудное поведение управляет рынками | Шиллер Роберт,800 ₽,28 отзывов,"Завтра доставит Ozon, продавец Альпина. Книги",https://www.ozon.ru/product/irratsionalnyy-optimizm-kak-bezrassudnoe-povedenie-upravlyaet-rynkami-shiller-robert-225229523/?asb=EEmH2xUIDrQlJ9Ueg57%252FDz1qtEX8v9dMHGJkrVd8vaKGP7GijBdMOeFczB3HVvB6&asb2=FtsGi62PO_0vL1wqwwYC3skGBhUTHy_qES1R6U5BgBdV_JkhF6U0JqIyVCT-BwDIjQbcJZeNmAO3pPbfM8JtI3QAgIPoSfbnzM9RBu46wv_JUrHgf3PIrVmMbzyZNuvrm-2Fvr0oMCOt_A_Z4uCTCA
Хочешь выжить? Инвестируй! 65 шагов от нуля до профи | Баршевский Григорий,672 ₽,12 отзывов,"Завтра доставит Ozon, продавец Издательство АСТ",https://www.ozon.ru/product/hochesh-vyzhit-investiruy-65-shagov-ot-nulya-do-profi-barshevskiy-grigoriy-473576988/?asb=p1e2BCvnvQH1bi57K5wYQOr7gHtS0CHa8BTU36yfkrVrTVroRpvh8jSqCB%252F%252BKkjZ&asb2=LTMDwfHNhQ0MCB90AnCg7OPz2B4eFk2XfG1X93HL5PW-oWPXQNlUeb90vhEz55FVytQWUAV-j61DDBMpX4RIoGhsRvpwmIv4lNq7cLDW5_vmKZtrC3J0DaMP66Io1pqZ4xmQmBbduBdo0X0mQSbITA
Как играть и выигрывать на бирже. Психология. Технический анализ. Контроль над капиталом | Элдер Александр,973 ₽,147 отзывов,За час курьером Ozon Express,https://www.ozon.ru/product/kak-igrat-i-vyigryvat-na-birzhe-psihologiya-tehnicheskiy-analiz-kontrol-nad-kapitalom-225229546/?asb=k8i%252B5Zbcw8fcYn1rK%252F8l5bj3GPfDNyzMuEjNwPQxWFQ%252BmiGEvnqISnhlMkxZ9JEl&asb2=-ATNxf7RFqGPMboLDx35AMZuTJO6hOaXwUEQ0gJIbs86RB34JarNMCdJpC7q-Y8jabr0m_HZlqZCcn2FBGP5sN2APghPkRQigbBRzsdgcUI3z4_2QMYmH1YcE34Xp3Lsnded8pkHd5wXRznmfoS68g
Forex. От простого к сложному | Морозов Игорь Владимирович,525 ₽,43 отзыва,"Завтра доставит Ozon, продавец Альпина. Книги",https://www.ozon.ru/product/forex-ot-prostogo-k-slozhnomu-morozov-igor-vladimirovich-251210817/?asb=TGo%252FNioSWSq4ZVILnGhfBSzwyX%252F22nlJb%252FGT7vbzNmYrmL4sPNx2t0IL0tLLvJMi&asb2=1pJiS6ZTghwuQwUtvFR58jhL4xkvT5T7u3kJdMbWL8_rDEd_i8SkQj2j1_wPsYoijzvhsEasq7LRxyhvyP8ZDPdngCIZU6AL4GawiSHjuVokbC3pusA-Ek1UOa445cq-lV2BdGAkX1y_iF_sdzD6CA
Рожденная женщиной. Твой путь к женской силе | Покатилова Наталья Анатольевна,261 ₽,108 отзывов,"Завтра доставит Ozon, продавец Издательство АСТ",https://www.ozon.ru/product/rozhdennaya-zhenshchinoy-tvoy-put-k-zhenskoy-sile-pokatilova-natalya-anatolevna-317084213/?asb=2dp%252FkqvN2bJU0%252BUDPJU4886RWUT3FUJakgqk5jEAhj47tmH1lnYG7F6GZweGY6CR&asb2=KD5JhZnijvCIb4IGu1Kps2_7srZaO0VecJ2Uu_Bmi6AX2VKy3CZg-UbGmnRgyszlMdUeRhGSpNCiEvVvwYwuQ1facUmCckMqr6xzJ4hiIhAsqy74BM84kjJaqWYBKT5-AWp0U1-PaUbsfbMak7LqjA
Искусство трейдинга: Практические рекомендации для трейдеров с опытом | Валеев Ренат,801 ₽,44 отзыва,"Завтра доставит Ozon, продавец Альпина. Книги",https://www.ozon.ru/product/iskusstvo-treydinga-prakticheskie-rekomendatsii-dlya-treyderov-s-opytom-valeev-renat-254615909/?asb=%252BB1QneSICl3htAQSLG2tigbqubzWvUlkaIfAKXsbOx45Ur%252BP%252Bv4stJh2EqMMN9vT&asb2=BLKUfDEig49_ur6x9D6aZ50AVJse8lgAmlD-5ay9gf7NqvfJpMnuCwirbuhQw8Fx8B9A_9_vX8Vawcvcpjd8fgfVtsaJ__NLa2SZXPrMGLiac-364Cys8pG6gudSx9V85pmgLZqnBKHRqHDjDZ7tVg
"Самоучитель трейдера: Психология, техника, тактика и стратегия | Стинбарджер Бретт",801 ₽,35 отзывов,"Завтра доставит Ozon, продавец Альпина. Книги",https://www.ozon.ru/product/samouchitel-treydera-psihologiya-tehnika-taktika-i-strategiya-stinbardzher-brett-229074956/?asb=8%252F4ubgVan1X7ZcdUogE3nfhAOkBugFl8fVLIxCLW1NNRtm7TqjV78lgY1z1Cpovi&asb2=lbC6I38Qu0YK6X0El_RDm_u0ChIhCFNLioLa-QmtdBRGn34VMZu9-OWgp3Dl9ZSka7FQGrFe2v-JELYIdwrnNTaA1sz-secdPl1WF4kkF0ovROEuphgP1RLHfZtMQ1LQ0VpfGSqrg4QuGJrh6s9ZfA
"Великие инвесторы. Практические уроки от Джорджа Сороса, Уоррена Баффета, Джона Темплтона, Бенджамина Грэхема, Энтони Болтона, Чарльза Мангера, Питера Линча, Филипа Фишера, Джона Неффа | Арнольд Глен",801 ₽,17 отзывов,"Завтра доставит Ozon, продавец Альпина. Книги",https://www.ozon.ru/product/velikie-investory-prakticheskie-uroki-ot-dzhordzha-sorosa-uorrena-baffeta-dzhona-templtona-231111156/?asb=JTKCQm5UIeuQturgXHgrlAZFmnpWFCLoxKoCRdxSe%252FTmiSi5qbqInpeuDjKMh8l%252B&asb2=MPQB-7AUdts7OjbTc_ZwqXSyDlfys0PMKP-kMCLwtYfA3WjWg9_mL4OCvzu017mvy_pCR6hPmvUJY2TF5DX28GB2h-4sMMNfxL1YkCvpDNcU-PRdoCWhWjPGxvPYLo3C3uIBzI3fHPj9mbBJ4pBqqw
Жлобология 1.7. Откуда берутся деньги и почему не у меня | Марков Алексей Викторович,507 ₽,102 отзыва,"Завтра доставит Ozon, продавец Издательство АСТ",https://www.ozon.ru/product/zhlobologiya-1-7-otkuda-berutsya-dengi-i-pochemu-ne-u-menya-markov-aleksey-viktorovich-231857465/?asb=ShEP7wXiXi14iEK2jdlgHS3rKBWU25z2BQ9aIuS%252BRIyQkqeZDNUkxiAmSFXqN83B&asb2=Mo4iNAww9hwU0CdWQFIDZktMZFkdh_S18gHDmm7BP68zEnpnr2GJtzuSNKvHbwqF7c1QebryPhMcG_NZnTQJtM96nMMCVq4kzxzvosZi4Qvggj0OEwQG2pywBXqB17DkBYXiHwlv7EOprJmjcswqAA
Десять главных правил для начинающего инвестора | Малкиел Бертон,490 ₽,163 отзыва,За час курьером Ozon Express,https://www.ozon.ru/product/desyat-glavnyh-pravil-dlya-nachinayushchego-investora-malkiel-berton-234136885/?asb=pT0RFZGDxIrDWt6HmZvuZCrRK1z81CvRptQ06ldmqqBMm0O6CxQB4AOt7xE%252F6DZW&asb2=eBhy3r8mMI98ZSdS1eDhl2GzjJaIfaTitUiVAuZc1_wwV8EAcMEwxuJAyjNOzqy8LmNQlzuHGw-7bJXv6hSLXy8d2_Q8I6vBlLnPI6QEjDWTEPvsAyWAz-FzPuQwtR_xmpc2Bo7Pb2AIO5skDXtw1w
Метод Питера Линча. Стратегия и тактика индивидуального инвестора | Линч Питер,858 ₽,183 отзыва,За час курьером Ozon Express,https://www.ozon.ru/product/metod-pitera-lincha-strategiya-i-taktika-individualnogo-investora-linch-piter-231111295/?asb=nOeWsv4qDzYCem8j%252BGaCc2PoUgsEeB%252FxcsTM5wo%252FbVzAhk3Ju9oYLku94s5HiHRI&asb2=Ano079Adq3qXdl4SOpCv1ewcblVf9hNo7049hBRq89pUo1yWk8ic5IR25yUT_Rw-mJQSVZmtqX3YujY29StyXgdzefUzLQGPj-JLmCeACM8W2PL_M0LNt4crD1ROCT7DxBcQEae5Byp2mqzwgp9-1g
Глобальное распределение активов. Лучшие мировые инвестиционные стратегии | Фабер Меб,801 ₽,67 отзывов,За час курьером Ozon Express,https://www.ozon.ru/product/globalnoe-raspredelenie-aktivov-luchshie-mirovye-investitsionnye-strategii-faber-meb-231026302/?asb=f5MIH1qxW2NW50aEMFodyR%252F3KOpm8dG24NraLU59NWfcMwmBXWObtlPHnCaeoUsX&asb2=WkwHG98UGyQR4OmHu9MDF7u4ziRP2XFXFjvDCjWn_rnfql_n2a-JBDAQ4YQHU4D6UJNSwNuHH04YVvRN8C8kHGMqaUu9BKJUMWJGtju6irs0r6j29lp6JPQ0JZZyPos8eOZVmrvPJKPw8Cexg2osiA
"Борьба за внимание. Книга-практикум для маркетологов, фрилансеров и предпринимателей | Белоусов Макс",607 ₽,12 отзывов,"Завтра доставит Ozon, продавец Издательство АСТ",https://www.ozon.ru/product/borba-za-vnimanie-kniga-praktikum-dlya-marketologov-frilanserov-i-predprinimateley-belousov-maks-503853140/?asb=xwup7swBuiS1sP4pOx0NZV9Ut6WQeJ6JwEJ89LNIIO%252FM6EmK9qJQ2T1AqWF6otOO&asb2=jCSqgM5Ihq8jRY9WmD5itOB5U5QlBb7LORwCsNqOGtKR_qbPSASXdhcaCUqBYwcjkuugTUx1M7tbTOG8FDD2yEO9WtdR0NIvJclB4kIB1ucPMrA8ZYU97YLsrRobk0NdYjbgzNuXI5bHVTw6Ibc-Dw
"Таинственные маги рынка. Лучшие трейдеры, о которых вы никогда не слышали | Швагер Джек Д.",931 ₽,1 отзыв,"Завтра доставит Ozon, продавец Ozon",https://www.ozon.ru/product/tainstvennye-magi-rynka-luchshie-treydery-o-kotoryh-vy-nikogda-ne-slyshali-shvager-dzhek-d-472213545/?asb=F%252B61k5sj1zCpmkZ9XFoYR5cwubXQMC9V5g8AXPujgy0%253D&asb2=EDmI8ud6uyt9MOf8JmcZVJ_P3YeJ8Tvm_WWm09b7cNH7C7QYcUepD1SID5_E0-y4
Бизнес-план на 100%: Стратегия и тактика эффективного бизнеса | Абрамс Ронда,920 ₽,15 отзывов,"Завтра доставит Ozon, продавец Альпина. Книги",https://www.ozon.ru/product/biznes-plan-na-100-strategiya-i-taktika-effektivnogo-biznesa-abrams-ronda-254615166/?asb=SL1EvjStMorw6f%252F8cOpTnc8rUYP56PJEUz1NpniYPdFLayyVzhRaFApO6tLltK03&asb2=8TaLP1uuO-VKQqYRDD2YR_IpFLemP26vGjNyFLQXyK9B8auh2MHE8Z1DCbVlKz2aq3BH4gzWkGJnPGsHMxjUYth6IbXlvrjFZHHXOD-vHNFjKjtpXLlALjDE7SHyDYtPpOP6Glb23dS80mMWmTRtZQ
Flash Boys. Высокочастотная революция на Уолл-стрит | Льюис Майкл,691 ₽,58 отзывов,"Завтра доставит Ozon, продавец Альпина. Книги",https://www.ozon.ru/product/flash-boys-vysokochastotnaya-revolyutsiya-na-uoll-strit-lyuis-maykl-225229514/?asb=fEEOxVBx2VN9IfSdhKqZ3YZPWD1lY92igTW0XFeQl0%252FYt%252B3mMYcRynGQ1cZtb247&asb2=5Sx1osMK59qhAke7skABKHZc_JFMt_1gtDCTnIg41iQfck0U7XOYeEraJLYILLQ5cBnaL-Xu9X0zisdQPybiSdA3kkZrrGU-uW8OI8a3naYkwCSm7riMWMH_Twy6QBtvcMg285tzgSWR6dsAtnojGA
Малая энциклопедия трейдера | Найман Эрик Л.,990 ₽,28 отзывов,"Завтра доставит Ozon, продавец Ozon",https://www.ozon.ru/product/malaya-entsiklopediya-treydera-32120523/?asb=VwPqFX4YCytLEKBiXswRPhZHMtiVmBjiwLe5I7U2PaY%253D&asb2=Jrn_7csEDB2GxtWvU7pTlyEsfUbgqdh1PNbt3Yz5ltdDRLfCZIYzyudtQIyuUyjs
Трейдинг на валютном рынке для начинающих | Арчер Майкл,920 ₽,26 отзывов,"Завтра доставит Ozon, продавец Альпина. Книги",https://www.ozon.ru/product/treyding-na-valyutnom-rynke-dlya-nachinayushchih-archer-maykl-251214343/?asb=Zg5PAnoUdQ693oIRfN6VimZ1k6zCocx5xwZE%252FmOqNqW9C6yv9bSEjEG0dFuL9Dvw&asb2=TL6QZXfF0s7WYetWCNCG3t-gSsDh4dwpIKzmdhwRcaxyYJqMqymYnUrJKOkgEcgPnMGOitdolT8QLDRn9IgFy0T_x6dJXoKkM8dxkCN2ZCOOcGEigBb2dcWEIvlHQltZO3t7177CHiAcD1Wgt3KK_A
Хайпанем? Взрывной PR: Пошаговое руководство. Книга про маркетинг | Масленников Роман Михайлович,636 ₽,9 отзывов,"Завтра доставит Ozon, продавец Феникс ТД",https://www.ozon.ru/product/haypanem-vzryvnoy-pr-poshagovoe-rukovodstvo-kniga-pro-marketing-maslennikov-roman-mihaylovich-257956583/?asb=nZhvQuL%252FeIYRDRb3Y7wPlKpPzpWzK6QcAW%252BU39TWp6dlKyEUzWLuLe3S%252B4x4An2V&asb2=QYNpd2WWOn-BJ6FG6wtjoSBZghltGZUuw7FjaNjCrUBrvMou1DtN-P_Ify_guJg9UbZaRvpjcGCwsG96-_d1Yf1wSb_UBymFE3lFh8uVrH5vf1hN5thsxIi981WZbKeU_JAFFnL24gYJ-OuUKWjXJQ
Рыночные циклы. Как выявлять и использовать закономерности для успешного инвестирования | Маркс Говард,866 ₽,27 отзывов,"Завтра доставит Ozon, продавец Альпина. Книги",https://www.ozon.ru/product/rynochnye-tsikly-kak-vyyavlyat-i-ispolzovat-zakonomernosti-dlya-uspeshnogo-investirovaniya-251224491/?asb=MHgSOdggxsb4i96cCvFQF%252BSjz6obx%252BXUe%252BlaZynAQnEg4Is9DaSp0kxPM7%252B%252FGBSJ&asb2=beZBCWSYnPS4KHsTKpVIEPg94Aqd-BSjbS5obvJys-x0EwOLnKYD_KUPLP_QGuZWMyDkas3V_vfRHRVDAtO_S7ePuMqEhBHz9ZUO0iGEqgZuNxMZ4Gvcct3MhD0y-u0EeoVJW1k6fQHK4cm940Eqaw
Малая энциклопедия трейдера | Найман Эрик Л.,841 ₽,94 отзыва,"Завтра доставит Ozon, продавец Альпина. Книги",https://www.ozon.ru/product/malaya-entsiklopediya-treydera-nayman-erik-l-225229543/?asb=PLdXeTc%252BVT0anoMY1o6eZCpuFcLQc3TbuFeWYDugF2ZXeb%252FFSISkXnWtqvy3BCk9&asb2=fPWg-CYWjxlM2IGZOOKFYWdZuMlN0U0w9AJYfSoBF_5-APjmQD9mQrzAy5CxFTDGKdfVNugdlW_UAtxeE_ceJ19-63_tF3VbPmuPcU-P8p4EMukBfg9YyotvglY3qoajmU1M40KnPXg5gzJTmV6x7w
Секреты торговли на фьючерсном рынке. Действуйте вместе с инсайдерами | Уильямс Ларри,721 ₽,39 отзывов,"Завтра доставит Ozon, продавец Альпина. Книги",https://www.ozon.ru/product/sekrety-torgovli-na-fyuchersnom-rynke-deystvuyte-vmeste-s-insayderami-uilyams-larri-251749793/?asb=m4AcrIKYFR%252Bk4BZ2LCK9hoVtq7NuzNdDjyVF2v9ZjXBpU4f%252BNk%252FlXyTqVoSgUlPN&asb2=3XScfMwf-dq8_lPzQaXUd-rUAzb2FdXKoRnNkYco-gNLpX2YAtMMig1_gMWd4GsfTbayfEF02ZktRHUe1guPatc1s2tbuxqibomHcZ_67UOTQTuzE7BRHSiCooAYDlWso_LYW7C_bBSVICFOVXED1g
"Как фиксировать прибыль, ограничивать убытки и выигрывать от падения цен. Продажа и игра на понижение | Элдер Александр",954 ₽,30 отзывов,"Завтра доставит Ozon, продавец Альпина. Книги",https://www.ozon.ru/product/kak-fiksirovat-pribyl-ogranichivat-ubytki-i-vyigryvat-ot-padeniya-tsen-prodazha-i-igra-na-ponizhenie-266045690/?asb=rnOKRKK4YygFvv8pTP9SHpGQkkY%252FLPGvY4TszKvoUAomlkNb3DTmlcMH71iKmJ47&asb2=0-OM7tRB5lkuddjCA54_ppmHMQmkUFXWC-MSRMT1rVKG3eCrYJ9fc9Uz1A0q2SkfGlCw6hyfvgLJioLNeAuiQvZ6UBWAsxiftqEmZYT9jKnbiq8B8qWHxGSZFLdnlqDzXNKlPVHysi5pwQIKWPfmcw
"Торговый хаос. Увеличение прибыли методами технического анализа | Грегори-Вильямс Джастин, Вильямс Билл",827 ₽,44 отзыва,"Завтра доставит Ozon, продавец Альпина. Книги",https://www.ozon.ru/product/torgovyy-haos-uvelichenie-pribyli-metodami-tehnicheskogo-analiza-gregori-vilyams-dzhastin-225229513/?asb=iHVSyPIdxZPxrL5ffmWY0dj2HmITWdvG%252FMgvfjiOUCq8pRp6PNMSxGECCBSJ%252BBdg&asb2=o8VT6tecD2MWsAHSI5-6ugBcwgehR9UULPgWLNZn-ivPgnLaLWwXdm35U2D-Y9P6gamEcfqfevm-eOLzCl3mhepK75RWhtjNfghDMI0gy_CrbyngvZus3T7nCj00CTH8_qkwxyPl8U7jJGqnCIOkgw
